investor_id,transaction_date,amfi_code,transaction_type,amount,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,units
INV000695,2025-05-18,149322,Lumpsum,26600,Gujarat,Surat,T30,36-45,Male,48.0,Mandate,Verified,
INV002504,2025-05-18,101206,SIP,549,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,Mandate,Verified,
INV002055,2025-05-18,119120,Lumpsum,538022,Punjab,Amritsar,B30,26-35,Male,18.7,UPI,Verified,
INV003697,2025-05-18,119094,SIP,9298,Maharashtra,Mumbai,T30,18-25,Male,6.3,UPI,Verified,
INV001478,2025-05-18,102887,SIP,17195,Maharashtra,Mumbai,T30,36-45,Male,24.2,Mandate,Verified,
INV002523,2025-05-18,100016,Lumpsum,334767,Telangana,Hyderabad,T30,46-55,Female,57.2,UPI,Verified,
INV001159,2025-05-18,118636,Lumpsum,37267,Gujarat,Ahmedabad,T30,46-55,Female,29.4,Cheque,Verified,
INV000440,2025-05-18,120503,SIP,10986,Uttar Pradesh,Agra,B30,18-25,Male,6.7,UPI,Verified,
INV000782,2025-05-18,102886,SIP,1112,Telangana,Hyderabad,T30,18-25,Male,4.4,Mandate,Verified,
INV004445,2025-05-18,148567,Redemption,446396,Delhi,Noida,T30,36-45,Male,25.7,Mandate,Verified,
INV000827,2025-05-18,120505,SIP,9182,Maharashtra,Pune,T30,36-45,Male,28.8,UPI,Verified,
INV001634,2025-05-18,118635,SIP,5244,Gujarat,Surat,T30,26-35,Male,23.9,Cheque,Verified,
INV004142,2025-05-18,119599,Lumpsum,267180,West Bengal,Kolkata,T30,26-35,Male,12.0,UPI,Verified,
INV002790,2025-05-18,119598,SIP,51596,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified,
INV002311,2025-05-18,119094,Lumpsum,369191,Rajasthan,Udaipur,B30,36-45,Male,31.5,Net Banking,Verified,
INV004769,2025-05-18,148568,SIP,12674,Punjab,Amritsar,B30,46-55,Female,25.3,Mandate,Verified,
INV001914,2025-05-18,120842,SIP,22188,Delhi,Gurugram,T30,56+,Male,61.9,Mandate,Verified,
INV001329,2025-05-18,120844,Redemption,13634,Punjab,Amritsar,B30,36-45,Female,37.2,Cheque,Verified,
INV002671,2025-05-18,120842,SIP,2305,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Cheque,Verified,
INV001637,2025-05-18,100033,Redemption,500404,Haryana,Faridabad,B30,36-45,Female,45.1,UPI,Verified,
INV000939,2025-05-18,118636,Lumpsum,334675,Karnataka,Bangalore,T30,26-35,Male,19.6,Net Banking,Verified,
INV001770,2025-05-18,120503,SIP,2780,Telangana,Hyderabad,T30,18-25,Male,6.3,Net Banking,Verified,
INV002673,2025-05-18,148569,SIP,48159,Maharashtra,Mumbai,T30,26-35,Male,14.2,UPI,Verified,
INV001482,2025-05-18,101208,SIP,1859,Madhya Pradesh,Indore,T30,46-55,Female,87.0,Net Banking,Verified,
INV000856,2025-05-18,101207,SIP,7615,Madhya Pradesh,Indore,T30,26-35,Male,24.8,Cheque,Verified,
INV003637,2025-05-18,120504,SIP,24352,Telangana,Hyderabad,T30,36-45,Male,18.6,Cheque,Verified,
INV002788,2025-05-18,119551,Lumpsum,154222,Uttar Pradesh,Agra,B30,26-35,Male,23.5,UPI,Verified,
INV002759,2025-05-18,120842,Redemption,75513,Delhi,Noida,T30,36-45,Male,44.6,Cheque,Pending,
INV000301,2025-05-18,119120,SIP,2111,Gujarat,Ahmedabad,T30,56+,Male,14.8,Net Banking,Verified,
INV003443,2025-05-18,118636,SIP,14931,Madhya Pradesh,Bhopal,B30,26-35,Male,16.6,Net Banking,Verified,
INV003521,2025-05-18,120504,SIP,3312,Rajasthan,Jaipur,T30,46-55,Male,95.4,Net Banking,Verified,
INV001829,2025-05-18,119552,SIP,12072,Punjab,Chandigarh,T30,26-35,Male,22.7,Mandate,Pending,
INV002859,2025-05-19,149323,SIP,10461,Madhya Pradesh,Indore,T30,26-35,Male,20.1,Mandate,Verified,53.89792626170146
INV001158,2025-05-19,119092,SIP,27821,Karnataka,Mysore,B30,18-25,Male,6.4,Cheque,Verified,541.2582732497286
INV004551,2025-05-19,120503,Redemption,251301,Maharashtra,Nashik,B30,18-25,Male,6.0,UPI,Verified,2288.1823545694265
INV000363,2025-05-19,100033,SIP,1740,Madhya Pradesh,Bhopal,B30,26-35,Male,22.6,Cheque,Verified,7.98189669132033
INV001298,2025-05-19,120503,SIP,2356,Delhi,Gurugram,T30,26-35,Female,24.4,Mandate,Verified,21.45219329555222
INV003789,2025-05-19,118632,Lumpsum,415705,Rajasthan,Udaipur,B30,36-45,Male,29.9,UPI,Verified,5133.618187880509
INV004376,2025-05-19,120842,Redemption,419292,West Bengal,Kolkata,T30,46-55,Female,92.6,Net Banking,Verified,5934.407482053489
INV004340,2025-05-19,118632,Redemption,420156,Karnataka,Mysore,B30,26-35,Male,17.9,Net Banking,Verified,5188.584412857972
INV002542,2025-05-19,119599,SIP,12961,Telangana,Hyderabad,T30,26-35,Female,15.9,Mandate,Verified,133.23273119389316
INV002376,2025-05-19,118634,SIP,5340,Tamil Nadu,Chennai,T30,18-25,Male,6.8,Cheque,Verified,43.35351626243978
INV003160,2025-05-19,102886,SIP,541,Delhi,Gurugram,T30,26-35,Male,24.9,Mandate,Verified,3.4815804444581735
INV004212,2025-05-19,119551,SIP,1121,Uttar Pradesh,Kanpur,B30,36-45,Male,41.5,UPI,Verified,12.458891769907275
INV002851,2025-05-19,120503,SIP,6959,Tamil Nadu,Coimbatore,B30,26-35,Male,16.0,Cheque,Verified,63.36409725965531
INV001359,2025-05-19,118634,SIP,28962,Haryana,Gurugram,T30,36-45,Female,41.8,Cheque,Verified,235.1319359537043
INV002546,2025-05-19,120503,Redemption,176742,Gujarat,Surat,T30,26-35,Male,19.3,Mandate,Verified,1609.2969216648942
INV000470,2025-05-19,119092,Lumpsum,328385,Madhya Pradesh,Bhopal,B30,26-35,Male,17.8,UPI,Verified,6388.738652856193
INV004661,2025-05-19,118634,SIP,518,Maharashtra,Nashik,B30,26-35,Male,9.8,Cheque,Verified,4.205453450176742
INV001282,2025-05-19,100016,SIP,897,West Bengal,Kolkata,T30,18-25,Female,5.2,Cheque,Verified,1.4672856638338947
INV000525,2025-05-19,100033,Lumpsum,293775,Gujarat,Ahmedabad,T30,56+,Female,12.6,Cheque,Verified,1347.6331612026609
INV001722,2025-05-19,120504,Redemption,354177,Delhi,Noida,T30,36-45,Female,55.0,Cheque,Verified,2756.599495809961
INV001428,2025-05-19,119552,SIP,545,Delhi,New Delhi,T30,26-35,Male,17.8,Cheque,Verified,4.338816163961076
INV003507,2025-05-19,102885,SIP,12876,Karnataka,Bangalore,T30,26-35,Female,22.5,Net Banking,Verified,80.6462220101052
INV004496,2025-05-19,120503,Redemption,400566,Madhya Pradesh,Indore,T30,18-25,Female,6.3,UPI,Verified,3647.291706123163
INV000396,2025-05-19,100016,Lumpsum,61948,Rajasthan,Jaipur,T30,46-55,Male,38.5,Net Banking,Verified,101.33267815293435
INV000942,2025-05-19,119092,Redemption,529467,Haryana,Faridabad,B30,56+,Male,70.2,Cheque,Verified,10300.794154153844
INV001606,2025-05-19,120507,SIP,6367,Punjab,Amritsar,B30,26-35,Female,23.4,Net Banking,Verified,17.621157566414908
INV001899,2025-05-19,120843,Lumpsum,272715,Gujarat,Ahmedabad,T30,26-35,Male,7.6,UPI,Verified,2145.5714128365303
INV001325,2025-05-19,148567,SIP,53791,Rajasthan,Udaipur,B30,18-25,Male,4.4,UPI,Verified,286.8285795183993
INV000589,2025-05-19,120842,SIP,568,Uttar Pradesh,Kanpur,B30,18-25,Female,6.3,Net Banking,Verified,8.039131320908536
INV001599,2025-05-19,119095,Redemption,244214,Haryana,Faridabad,B30,36-45,Female,31.0,UPI,Verified,2368.7145852853255
INV000626,2025-05-19,120842,SIP,10510,Haryana,Gurugram,T30,26-35,Female,12.3,Mandate,Verified,148.75223623723363
INV000661,2025-05-19,100033,SIP,2725,Haryana,Faridabad,B30,36-45,Male,46.8,Mandate,Verified,12.500384186119481
INV004780,2025-05-19,148569,Lumpsum,503930,Haryana,Gurugram,T30,36-45,Male,42.4,Net Banking,Verified,7149.890466623534
INV003770,2025-05-19,119599,SIP,41306,Gujarat,Surat,T30,46-55,Male,77.8,Net Banking,Verified,424.60544670125375
INV000052,2025-05-19,101206,Lumpsum,106392,Tamil Nadu,Coimbatore,B30,26-35,Male,19.1,Cheque,Verified,202.06708903889742
INV001956,2025-05-19,120843,Redemption,277572,Rajasthan,Jaipur,T30,26-35,Male,22.1,Mandate,Verified,2183.7836136767737
INV002695,2025-05-19,100025,SIP,2490,Telangana,Hyderabad,T30,26-35,Male,18.8,Mandate,Verified,80.85439390052636
INV001595,2025-05-19,149322,SIP,15034,Gujarat,Ahmedabad,T30,56+,Male,78.5,Mandate,Verified,29.14706355064123
INV000401,2025-05-19,125498,SIP,1162,Uttar Pradesh,Agra,B30,26-35,Male,20.5,Mandate,Verified,7.136912640381291
INV003561,2025-05-19,149324,Lumpsum,331370,West Bengal,Kolkata,T30,26-35,Male,22.0,Cheque,Pending,1951.3553843499378
INV002011,2025-05-19,120507,Redemption,11121,Tamil Nadu,Chennai,T30,36-45,Male,41.1,UPI,Verified,30.778214747306457
INV002572,2025-05-19,119093,SIP,15177,Rajasthan,Jaipur,T30,56+,Male,19.5,UPI,Verified,316.4624267332245
INV003695,2025-05-19,100016,SIP,1046,Karnataka,Bangalore,T30,36-45,Male,31.0,Cheque,Verified,1.7110153894874627
INV002778,2025-05-19,100033,SIP,5501,Punjab,Chandigarh,T30,26-35,Female,13.5,Net Banking,Verified,25.23472051663973
INV000598,2025-05-19,119094,Lumpsum,100495,Karnataka,Bangalore,T30,26-35,Male,16.6,Cheque,Verified,622.1610554852881
INV004241,2025-05-19,118632,SIP,8430,Maharashtra,Mumbai,T30,36-45,Male,18.9,UPI,Verified,104.1036343653136
INV002594,2025-05-19,120843,SIP,3174,Haryana,Gurugram,T30,26-35,Male,23.7,Net Banking,Verified,24.971283810363005
INV001124,2025-05-19,125498,Lumpsum,14179,Madhya Pradesh,Indore,T30,36-45,Male,39.0,Mandate,Verified,87.08630320823264
INV000647,2025-05-19,119552,Lumpsum,484476,Punjab,Chandigarh,T30,46-55,Male,46.5,Net Banking,Verified,3856.976696974691
INV002530,2025-05-19,148569,SIP,2197,Telangana,Hyderabad,T30,36-45,Male,53.9,Net Banking,Verified,31.17160985686882
INV001185,2025-05-19,118635,SIP,457,Haryana,Faridabad,B30,26-35,Female,22.5,Net Banking,Verified,1.7924570114289726
INV003611,2025-05-19,100033,SIP,1147,Uttar Pradesh,Kanpur,B30,18-25,Male,4.8,Net Banking,Verified,5.2616296005427685
INV004271,2025-05-19,118633,Lumpsum,224883,Maharashtra,Mumbai,T30,18-25,Male,3.2,UPI,Verified,3184.92816020734
INV001497,2025-05-19,118632,SIP,14224,Maharashtra,Mumbai,T30,36-45,Male,56.8,Cheque,Verified,175.6548155649135
INV002299,2025-05-19,120505,Lumpsum,283007,Karnataka,Mysore,B30,36-45,Female,26.8,UPI,Verified,804.1104655656025
INV004717,2025-05-19,120842,SIP,494,Maharashtra,Nashik,B30,36-45,Female,12.6,UPI,Verified,6.991779705156367
INV001797,2025-05-19,120504,Redemption,294220,Punjab,Amritsar,B30,26-35,Female,6.8,Net Banking,Verified,2289.9474095076944
INV000335,2025-05-19,149324,SIP,9130,Maharashtra,Mumbai,T30,26-35,Male,11.6,UPI,Verified,53.764295678893475
INV001512,2025-05-19,120504,Lumpsum,485171,Haryana,Gurugram,T30,46-55,Male,49.4,Mandate,Verified,3776.140556788314
INV004844,2025-05-19,149324,SIP,4450,Maharashtra,Pune,T30,26-35,Male,15.7,Mandate,Verified,26.204941486426723
INV004698,2025-05-19,102885,SIP,7204,Gujarat,Surat,T30,36-45,Female,39.2,UPI,Verified,45.12079709232665
INV003645,2025-05-19,120504,SIP,10675,Punjab,Amritsar,B30,26-35,Male,13.4,Net Banking,Verified,83.08472774282727
INV004885,2025-05-19,119094,SIP,13418,Punjab,Amritsar,B30,26-35,Male,11.7,Cheque,Verified,83.07037208320409
INV001785,2025-05-19,125497,SIP,45508,Karnataka,Mysore,B30,26-35,Male,14.5,Mandate,Verified,50.2807992821827
INV001532,2025-05-19,119094,Redemption,338722,Madhya Pradesh,Bhopal,B30,36-45,Female,39.5,Cheque,Verified,2097.016140465573
INV001011,2025-05-19,120504,Lumpsum,107541,Madhya Pradesh,Bhopal,B30,26-35,Male,14.4,Net Banking,Verified,837.0037195495445
INV002712,2025-05-19,119552,SIP,483,Karnataka,Bangalore,T30,46-55,Male,24.8,UPI,Verified,3.8452260682444037
INV004030,2025-05-19,119552,SIP,50614,Uttar Pradesh,Lucknow,T30,18-25,Female,4.4,Cheque,Verified,402.9446629774788
INV000527,2025-05-19,118636,SIP,7611,Telangana,Hyderabad,T30,26-35,Male,12.1,UPI,Verified,222.7144771725708
INV002280,2025-05-19,119093,SIP,2095,Karnataka,Mysore,B30,18-25,Male,3.5,UPI,Verified,43.683783620353516
INV004059,2025-05-19,101208,Redemption,160345,Maharashtra,Pune,T30,26-35,Female,17.0,Cheque,Verified,420.0937622973282
INV004006,2025-05-19,100033,SIP,3582,Tamil Nadu,Coimbatore,B30,56+,Male,59.1,UPI,Verified,16.431697671442194
INV002306,2025-05-19,119551,Redemption,408660,Tamil Nadu,Chennai,T30,18-25,Male,3.4,UPI,Verified,4541.882881971728
INV000174,2025-05-19,118632,SIP,14982,Karnataka,Bangalore,T30,36-45,Male,58.1,Net Banking,Verified,185.01549822789187
INV000165,2025-05-19,119599,SIP,3064,Punjab,Chandigarh,T30,36-45,Female,18.8,UPI,Pending,31.49641913263549
INV002747,2025-05-19,119598,Lumpsum,347089,Haryana,Faridabad,B30,46-55,Male,34.0,Cheque,Verified,2073.5076066865718
INV004332,2025-05-19,119552,SIP,3137,Haryana,Faridabad,B30,36-45,Female,52.1,Cheque,Verified,24.974066617148434
INV003390,2025-05-19,119120,SIP,22412,Haryana,Faridabad,B30,26-35,Male,9.6,Net Banking,Verified,435.96751446773334
INV003643,2025-05-19,149322,SIP,8170,Telangana,Hyderabad,T30,36-45,Male,48.4,UPI,Verified,15.839531010292594
INV001047,2025-05-19,119551,SIP,6491,Tamil Nadu,Chennai,T30,56+,Female,78.8,UPI,Verified,72.14154012352196
INV002895,2025-05-19,119094,SIP,3099,Madhya Pradesh,Bhopal,B30,26-35,Male,10.7,Cheque,Verified,19.185801392595728
INV004267,2025-05-19,125498,Redemption,283880,Gujarat,Surat,T30,46-55,Male,99.7,Mandate,Verified,1743.5686405778322
INV004837,2025-05-19,102886,Lumpsum,177745,Punjab,Amritsar,B30,18-25,Male,5.7,UPI,Verified,1143.8697155272052
INV003887,2025-05-20,120505,Lumpsum,145855,Rajasthan,Udaipur,B30,56+,Female,54.1,Mandate,Verified,411.2916483727818
INV004653,2025-05-20,119120,Redemption,328904,Rajasthan,Jaipur,T30,46-55,Female,32.2,Net Banking,Verified,6388.892126354393
INV000804,2025-05-20,101208,Redemption,272684,Karnataka,Mysore,B30,36-45,Male,39.7,UPI,Verified,714.3353004248278
INV001464,2025-05-20,118632,SIP,2668,Delhi,New Delhi,T30,26-35,Male,24.8,Mandate,Verified,33.01506219404145
INV000265,2025-05-20,120507,SIP,51671,Madhya Pradesh,Bhopal,B30,36-45,Male,14.1,Net Banking,Verified,142.9555960900589
INV001375,2025-05-20,119120,SIP,20244,Haryana,Gurugram,T30,18-25,Male,6.3,Cheque,Verified,393.23551007564015
INV001374,2025-05-20,119551,Lumpsum,227241,Madhya Pradesh,Indore,T30,36-45,Male,14.2,Cheque,Verified,2536.120926142109
INV000028,2025-05-20,149323,SIP,4569,Gujarat,Surat,T30,18-25,Female,6.1,Net Banking,Verified,23.3111055555839
INV003165,2025-05-20,120842,SIP,11846,Punjab,Amritsar,B30,26-35,Male,19.4,Net Banking,Verified,169.80639834407944
INV000759,2025-05-20,120505,SIP,11454,Gujarat,Ahmedabad,T30,26-35,Male,7.6,Mandate,Verified,32.29875246280102
INV003647,2025-05-20,102887,Redemption,400020,Haryana,Faridabad,B30,56+,Male,57.2,UPI,Verified,1184.18902501119
INV003144,2025-05-20,118632,SIP,11417,Haryana,Gurugram,T30,36-45,Female,38.0,Mandate,Verified,141.27922228986927
INV001885,2025-05-20,120844,Lumpsum,180133,Karnataka,Bangalore,T30,26-35,Male,18.8,Cheque,Verified,45.30031688569167
INV001950,2025-05-20,149323,SIP,14471,Maharashtra,Pune,T30,26-35,Female,6.0,Mandate,Verified,73.83125596297978
INV004434,2025-05-20,125497,SIP,924,Gujarat,Surat,T30,46-55,Male,17.7,Cheque,Verified,1.011285796261154
INV001249,2025-05-20,119093,SIP,2858,Maharashtra,Mumbai,T30,26-35,Female,16.4,Cheque,Verified,58.94156782920557
INV003164,2025-05-20,148567,SIP,1121,Madhya Pradesh,Indore,T30,26-35,Male,23.9,Cheque,Verified,5.948502208534005
INV000091,2025-05-20,102885,Redemption,325609,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified,2049.612340641695
INV004743,2025-05-20,120505,Lumpsum,300055,Maharashtra,Nashik,B30,36-45,Male,18.7,Cheque,Verified,846.1150838332251
INV002191,2025-05-20,148568,Redemption,276159,West Bengal,Kolkata,T30,26-35,Male,9.0,Cheque,Verified,1518.8893851159742
INV002015,2025-05-20,119120,SIP,2867,Delhi,New Delhi,T30,26-35,Female,11.1,Net Banking,Pending,55.6908816136564
INV001874,2025-05-20,149323,SIP,20509,Telangana,Hyderabad,T30,36-45,Male,21.3,Mandate,Verified,104.63722123866715
INV004735,2025-05-20,119094,Lumpsum,379646,Uttar Pradesh,Kanpur,B30,36-45,Male,19.2,UPI,Pending,2374.8729352963073
INV004547,2025-05-20,119552,Lumpsum,389012,Madhya Pradesh,Bhopal,B30,36-45,Female,42.8,Cheque,Verified,3122.0691376533196
INV001235,2025-05-20,120505,SIP,573,Haryana,Faridabad,B30,26-35,Male,19.3,UPI,Verified,1.6157835831312193
INV004605,2025-05-20,120844,Lumpsum,522270,Maharashtra,Nashik,B30,36-45,Male,17.8,Mandate,Verified,131.34182243059402
INV003649,2025-05-20,149324,SIP,2824,Haryana,Gurugram,T30,46-55,Female,79.9,UPI,Verified,17.118305433243457
INV000799,2025-05-20,148568,SIP,9373,Madhya Pradesh,Indore,T30,18-25,Male,4.6,Mandate,Verified,51.55200520965106
INV002178,2025-05-20,101207,SIP,10675,Gujarat,Ahmedabad,T30,36-45,Female,33.8,Mandate,Verified,143.13834337648268
INV001202,2025-05-20,118636,SIP,12792,Karnataka,Bangalore,T30,26-35,Male,11.3,Mandate,Verified,375.3433018004272
INV000190,2025-05-20,120505,SIP,22759,Madhya Pradesh,Indore,T30,26-35,Female,8.2,Cheque,Verified,64.17734479665518
INV000149,2025-05-20,119120,Lumpsum,445493,Delhi,New Delhi,T30,26-35,Male,17.9,Cheque,Pending,8653.609320792686
INV002538,2025-05-20,125497,SIP,24817,Haryana,Gurugram,T30,18-25,Male,4.7,Mandate,Verified,27.16134156473274
INV002716,2025-05-20,119552,SIP,1781,Tamil Nadu,Chennai,T30,56+,Female,47.4,Net Banking,Verified,14.29365966643847
INV002202,2025-05-20,120843,SIP,986,Madhya Pradesh,Indore,T30,18-25,Female,7.1,UPI,Verified,7.674250631997111
INV001069,2025-05-20,149324,Lumpsum,540194,Telangana,Hyderabad,T30,26-35,Male,19.1,Net Banking,Verified,3274.5063332880723
INV004457,2025-05-20,119120,Lumpsum,511079,Telangana,Hyderabad,T30,18-25,Male,6.7,Cheque,Verified,9927.603796381549
INV003703,2025-05-20,100016,Redemption,159597,Karnataka,Bangalore,T30,36-45,Female,20.8,Net Banking,Verified,259.87930366018225
INV004482,2025-05-20,101208,SIP,2480,Uttar Pradesh,Kanpur,B30,18-25,Female,6.8,Mandate,Verified,6.496719811406511
INV001005,2025-05-20,149324,SIP,17171,Karnataka,Bangalore,T30,46-55,Male,84.6,UPI,Verified,104.08584369483832
INV002948,2025-05-20,120504,SIP,14759,Maharashtra,Mumbai,T30,46-55,Male,43.6,Mandate,Verified,113.9340959303627
INV004270,2025-05-20,118634,SIP,2362,Rajasthan,Udaipur,B30,18-25,Male,5.7,Mandate,Verified,19.083476068900882
INV004835,2025-05-20,101206,SIP,7242,Maharashtra,Nashik,B30,56+,Male,12.9,Net Banking,Verified,13.521850054968693
INV003329,2025-05-20,118633,Lumpsum,24580,Madhya Pradesh,Indore,T30,56+,Male,25.2,UPI,Verified,344.7202268590069
INV000014,2025-05-20,149323,SIP,41507,Tamil Nadu,Chennai,T30,18-25,Male,4.3,Cheque,Verified,211.76932770751168
INV001508,2025-05-20,125498,Lumpsum,474755,Tamil Nadu,Coimbatore,B30,46-55,Male,63.3,Cheque,Verified,2959.9059324057503
INV001550,2025-05-20,100016,SIP,7548,Punjab,Chandigarh,T30,18-25,Male,4.1,Net Banking,Verified,12.290763510761828
INV002145,2025-05-20,100025,SIP,29162,Delhi,Gurugram,T30,36-45,Male,32.8,Mandate,Verified,948.07407214752
INV001721,2025-05-20,120507,SIP,2249,Punjab,Amritsar,B30,26-35,Male,10.8,Mandate,Verified,6.222196892000203
INV002463,2025-05-20,120503,SIP,1765,Punjab,Amritsar,B30,18-25,Male,7.0,UPI,Verified,15.72977231488776
INV002475,2025-05-20,120507,SIP,2911,Delhi,New Delhi,T30,26-35,Male,14.4,Cheque,Verified,8.053719498716136
INV001891,2025-05-20,100025,SIP,2732,West Bengal,Kolkata,T30,26-35,Male,22.2,Cheque,Verified,88.81895497932327
INV000022,2025-05-20,100033,Redemption,359562,Telangana,Hyderabad,T30,36-45,Male,37.4,UPI,Verified,1644.8218317822677
INV004004,2025-05-20,149323,SIP,2334,Delhi,Gurugram,T30,18-25,Male,3.1,Cheque,Verified,11.908102509681072
INV002804,2025-05-20,149324,SIP,8925,Madhya Pradesh,Indore,T30,36-45,Male,39.9,Net Banking,Verified,54.100876767598386
INV002365,2025-05-20,125498,SIP,11494,Gujarat,Ahmedabad,T30,46-55,Male,76.9,Net Banking,Verified,71.66045389110529
INV001072,2025-05-20,125498,SIP,8470,Rajasthan,Udaipur,B30,26-35,Female,7.3,Mandate,Verified,52.807033622556276
INV002266,2025-05-20,120506,Redemption,201415,Telangana,Hyderabad,T30,26-35,Male,12.0,Cheque,Verified,724.0500067762296
INV001274,2025-05-20,118633,SIP,2990,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified,41.93301376356512
INV004297,2025-05-20,120843,SIP,50044,Karnataka,Bangalore,T30,36-45,Female,19.5,Cheque,Verified,389.5032440442834
INV000543,2025-05-20,120505,SIP,29675,Haryana,Gurugram,T30,36-45,Male,45.4,Net Banking,Verified,83.6795424597189
INV002832,2025-05-20,120503,Lumpsum,178704,Uttar Pradesh,Lucknow,T30,26-35,Male,15.9,Cheque,Verified,1592.619394764704
INV001029,2025-05-21,119094,Lumpsum,463692,Uttar Pradesh,Kanpur,B30,36-45,Male,44.2,UPI,Verified,2875.7163057230036
INV003015,2025-05-21,100033,SIP,23872,Madhya Pradesh,Indore,T30,18-25,Male,4.4,Net Banking,Pending,109.1000162699421
INV002673,2025-05-21,148567,SIP,28894,Maharashtra,Mumbai,T30,26-35,Male,14.2,Cheque,Verified,153.33099839738486
INV004937,2025-05-21,119093,Lumpsum,235068,Tamil Nadu,Chennai,T30,46-55,Male,96.7,Cheque,Pending,4895.689498972202
INV003744,2025-05-21,118634,SIP,3125,Karnataka,Mysore,B30,18-25,Female,4.1,UPI,Verified,25.682370306084543
INV002121,2025-05-21,100025,SIP,440,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Mandate,Verified,14.293650045967079
INV002265,2025-05-21,148568,SIP,1969,Rajasthan,Jaipur,T30,18-25,Female,3.8,Net Banking,Verified,10.768036050225314
INV002912,2025-05-21,118632,SIP,590,Maharashtra,Mumbai,T30,26-35,Female,23.6,Net Banking,Pending,7.117798356391783
INV002733,2025-05-21,102887,SIP,3258,Punjab,Chandigarh,T30,26-35,Male,19.0,Net Banking,Verified,9.52248173761617
INV004913,2025-05-21,101207,SIP,57469,Rajasthan,Udaipur,B30,26-35,Male,8.6,UPI,Verified,766.3452947687056
INV002872,2025-05-21,119551,SIP,2083,West Bengal,Kolkata,T30,36-45,Male,47.5,Mandate,Verified,23.335797987945597
INV000585,2025-05-21,149322,Lumpsum,150707,Telangana,Hyderabad,T30,46-55,Female,47.0,Mandate,Verified,297.27269409851357
INV004976,2025-05-21,120507,Lumpsum,66601,Haryana,Gurugram,T30,26-35,Female,16.8,Net Banking,Verified,184.36094563011602
INV000040,2025-05-21,120505,Lumpsum,300081,Karnataka,Mysore,B30,26-35,Male,14.7,Cheque,Verified,836.1732328487253
INV004417,2025-05-21,118634,SIP,1796,Rajasthan,Jaipur,T30,26-35,Male,7.2,Cheque,Verified,14.760171862312909
INV001605,2025-05-21,119598,Lumpsum,91145,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,Cheque,Verified,548.5507595271913
INV000389,2025-05-21,101208,Lumpsum,17090,Delhi,Gurugram,T30,46-55,Male,50.2,Net Banking,Verified,44.76446921755165
INV001597,2025-05-21,120843,SIP,26276,West Bengal,Kolkata,T30,36-45,Male,46.1,Cheque,Verified,203.36721496973408
